CustomId,Part Number,Colors,filename
161,2625,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White']",2625.dat
162,2626,"['Black', 'Blue', 'Green', 'Light Gray', 'Red', 'Tan', 'Very Light Gray', 'White', 'Yellow']",2626.dat
163,2627,['White'],2627.dat
164,2634c02,['White'],2634c02.dat
165,2635,"['Blue', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow']",2635.dat
166,2636,"['Light Gray', 'Red', 'Yellow']",2636.dat
167,2637,"['Black', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Yellow']",2637.dat
168,2638,"['Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray', 'Red', 'Yellow']",2638.dat
169,2639,"['Black', 'Bright Light Orange', 'Bright Pink', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Tan', 'Light Gray', 'Maersk Blue', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Dark Gray', 'Green']",2639.dat
170,2641,"['Light Gray', 'Yellow']",2641.dat
171,2642,"['Dark Gray', 'Light Gray']",2642.dat
172,2653,"['Black', 'Bright Light Blue', 'Bright Light Yellow', 'Dark Gray', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Medium Azure', 'Red', 'Sand Green', 'White', 'Yellow']",2653.dat
173,2654,"['Black', 'Blue', 'Bright Light Orange', 'Bright Pink', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Lime', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Light Orange', 'Trans-Medium Blue', 'Trans-Neon Orange', 'Trans-Orange', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow', 'Satin Trans-Light Blue', 'Trans-Brown', 'Brown', 'Very Light Bluish Gray']",2654.dat
174,2655,"['Light Bluish Gray', 'Light Gray', 'White', 'Yellow']",2655.dat
175,2680,['Black'],2680.dat
176,2681,['Black'],2681.dat
177,2694,"['Yellow', 'Trans-Clear', 'Trans-Light Blue', 'Trans-Brown']",2694.dat
178,2695,"['Black', 'Dark Bluish Gray', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Medium Orange', 'Red', 'White', 'Yellow', 'Metallic Silver']",2695.dat
179,2696,['Black'],2696.dat
180,27,"['Red', 'White', 'Yellow']",27.dat
181,2711,"['Black', 'Blue', 'Brown', 'Light Gray', 'Red', 'White', 'Yellow']",2711.dat
182,2713,"['Dark Purple', 'Dark Turquoise', 'Red', 'White', 'Yellow']",2713.dat
183,2714a,"['Black', 'Bright Light Yellow', 'Light Bluish Gray', 'Light Gray', 'Red', 'Yellow']",2714a.dat
184,2717,"['Black', 'Blue', 'Dark Turquoise', 'Green', 'Light Gray', 'Red', 'White', 'Yellow']",2717.dat
185,2719,"['Black', 'Brown', 'Light Bluish Gray', 'Light Gray', 'Yellow', 'Red']",2719.dat
186,2730,"['Black', 'Blue', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow']",2730.dat
187,2736,"['Black', 'Dark Tan', 'Light Bluish Gray', 'Light Gray']",2736.dat
188,2738,"['Black', 'Blue']",2738.dat
189,2739,"['Dark Bluish Gray', 'Dark Gray', 'Black']",2739.dat
190,2743,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Red', 'Sand Blue', 'White', 'Yellow']",2743.dat
191,2744,"['Black', 'Blue', 'Dark Blue', 'Dark Brown', 'Dark Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Orange', 'Red', 'White', 'Yellow', 'Fabuland Brown']",2744.dat
192,2775,['Light Gray'],2775.dat
193,2790,"['Black', 'Light Gray']",2790.dat
194,2791,"['Black', 'Light Bluish Gray', 'Light Gray']",2791.dat
195,2792,['Black'],2792.dat
196,2817,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Medium Azure', 'Red', 'White', 'Yellow', 'Brown']",2817.dat
197,2819,"['Black', 'Brown', 'Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray', 'Orange', 'White', 'Yellow']",2819.dat
198,2823,"['Black', 'Red', 'White', 'Yellow', 'Blue']",2823.dat
199,2825,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Orange', 'Purple', 'Red', 'Tan', 'White', 'Yellow']",2825.dat
200,2826,"['Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Clear']",2826.dat
201,2838c01,"['Light Bluish Gray', 'Light Gray']",2838c01.dat
202,2850,"['Dark Bluish Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Trans-Clear']",2850.dat
203,2851,"['Blue', 'Bright Light Orange', 'Dark Bluish Gray', 'Dark Gray', 'Dark Turquoise', 'Red', 'Rust', 'Yellow', 'Pearl Gold']",2851.dat
204,2852,"['Black', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Pearl Gold']",2852.dat
205,2853,"['Black', 'Bright Light Orange', 'Dark Gray', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Red', 'Rust', 'Yellow', 'Pearl Gold']",2853.dat
206,2854,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Light Gray', 'Red', 'Tan', 'Light Bluish Gray']",2854.dat
207,2855,"['Black', 'Light Bluish Gray', 'Light Gray', 'Trans-Clear']",2855.dat
208,2856,"['Black', 'Light Gray']",2856.dat
209,2871,"['Black', 'Dark Brown', 'Light Bluish Gray', 'Light Gray']",2871.dat
210,2873,"['Black', 'Blue', 'Brown', 'Dark Gray', 'Light Gray', 'Medium Green', 'Red', 'Tan', 'White', 'Yellow']",2873.dat
211,2874,"['Black', 'Light Gray']",2874.dat
212,2875,"['Black', 'Light Gray', 'White']",2875.dat
213,2876,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray', 'White']",2876.dat
214,2877,"['Black', 'Blue', 'Bright Green', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Maersk Blue', 'Red', 'Reddish Brown', 'Sand Blue', 'Tan', 'White', 'Yellow', 'Pearl Light Gray']",2877.dat
215,2878c01,"['Black', 'Light Bluish Gray', 'Light Gray']",2878c01.dat
216,2879,['Black'],2879.dat
217,2880,"['Black', 'Blue', 'Brown', 'Dark Gray', 'Green', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow']",2880.dat
218,2881,"['Black', 'Brown', 'Dark Gray', 'Light Gray', 'Red', 'Tan', 'White']",2881.dat
219,29,"['Black', 'Red', 'White', 'Yellow']",29.dat
220,2904,"['Black', 'Red', 'White']",2904.dat
221,2905,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow', 'Pearl Light Gray']",2905.dat
222,2907,"['Light Bluish Gray', 'Light Gray']",2907.dat
223,2908,['Light Gray'],2908.dat
224,2917,"['Black', 'Light Gray', 'White']",2917.dat
225,2918,"['Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue']",2918.dat
226,2919,"['Trans-Red', 'Trans-Yellow']",2919.dat
227,2920,['Black'],2920.dat
228,2921,"['Black', 'Blue', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Pink', 'Dark Red', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Medium Nougat', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",2921.dat
229,2926,"['Black', 'Light Bluish Gray', 'Light Gray', 'Light Salmon', 'Pink', 'Red']",2926.dat
230,2927,['Black'],2927.dat
231,2928,"['Black', 'Dark Gray', 'Green', 'Red']",2928.dat
232,2951,"['Black', 'Yellow']",2951.dat
233,2972,"['Light Bluish Gray', 'Light Gray', 'Dark Bluish Gray']",2972.dat
234,4592,"['Black', 'Blue', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Sand Green', 'Tan', 'White', 'Yellow']",4592.dat
235,2982c01,['Blue'],2982c01.dat
236,2983,"['Light Bluish Gray', 'Light Gray']",2983.dat
237,2984,['Red'],2984.dat
238,2985,['Red'],2985.dat
239,2986,['Red'],2986.dat
240,2999,['Light Gray'],2999.dat
241,3,"['Blue', 'Red', 'White', 'Yellow']",3.dat
242,70644,"['Black', 'Dark Gray']",70644.dat
243,30000,"['Blue', 'Dark Bluish Gray', 'Dark Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Reddish Brown', 'White', 'Yellow']",30000.dat
244,3001,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Brown', 'Light Gray', 'Light Nougat', 'Light Purple', 'Light Yellow', 'Lilac', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Medium Nougat', 'Medium Orange', 'Medium Violet', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Sand Red', 'Tan', 'Very Light Bluish Gray', 'Very Light Orange', 'White', 'Yellow', 'Yellowish Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Green', 'Trans-Light Blue', 'Trans-Neon Orange', 'Trans-Orange', 'Trans-Red', 'Trans-Yellow', 'Chrome Gold', 'Chrome Silver', 'Flat Silver', 'Pearl Light Gray', 'Satin Trans-Clear', 'Metallic Gold', 'Metallic Silver', 'Milky White', 'Light Orange', 'Medium Brown', 'Medium Lime', 'Trans-Brown', 'Trans-Neon Green', 'Pearl Gold', 'Glitter Trans-Light Blue']",3001.dat
245,3002,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Pink', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Brown', 'Light Gray', 'Light Nougat', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Blue', 'Medium Nougat', 'Medium Orange', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'Very Light Bluish Gray', 'Very Light Orange', 'White', 'Yellow', 'Yellowish Green', 'Trans-Clear', 'Trans-Neon Orange', 'Trans-Yellow', 'Flat Silver', 'Pearl Light Gray', 'Dark Green', 'Lavender', 'Light Blue', 'Light Orange']",3002.dat
246,30022,"['Black', 'Dark Turquoise', 'Light Gray', 'Orange', 'Yellow']",30022.dat
247,30028,['Black'],30028.dat
248,30029,"['Black', 'Blue', 'Bright Light Orange', 'Light Gray', 'Red', 'White', 'Yellow']",30029.dat
249,3003,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Nougat', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Fabuland Brown', 'Green', 'Lavender', 'Light Aqua', 'Light Blue', 'Light Bluish Gray', 'Light Brown', 'Light Gray', 'Light Nougat', 'Light Purple', 'Light Violet', 'Light Yellow', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Dark Pink', 'Medium Lavender', 'Medium Nougat', 'Medium Orange', 'Medium Violet', 'Neon Yellow', 'Nougat', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Sand Red', 'Tan', 'White', 'Yellow', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Green', 'Trans-Light Blue', 'Trans-Medium Blue', 'Trans-Neon Orange', 'Trans-Orange', 'Trans-Red', 'Trans-Yellow', 'Pearl Gold', 'Pearl Light Gray', 'Satin Trans-Clear', 'Metallic Gold', 'Glitter Trans-Clear', 'Glitter Trans-Dark Pink', 'Trans-Brown', 'Light Orange', 'Light Pink', 'Light Turquoise', 'Salmon', 'Very Light Bluish Gray', 'Glitter Trans-Purple']",3003.dat
250,30031,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'White', 'Yellow', 'Flat Silver', 'Metallic Silver']",30031.dat
251,30033,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Magenta', 'Red', 'White', 'Flat Silver', 'Pearl Dark Gray', 'Medium Nougat']",30033.dat
252,30034,"['Black', 'White']",30034.dat
253,30035,"['Black', 'Blue', 'White', 'Trans-Neon Green']",30035.dat
254,30036,"['Black', 'Dark Bluish Gray', 'Green', 'Light Bluish Gray', 'Reddish Brown', 'White']",30036.dat
255,30037,"['Dark Gray', 'Light Gray', 'White']",30037.dat
256,3004,"['Aqua', 'Black', 'Blue', 'Blue-Violet', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Nougat', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Blue', 'Light Bluish Gray', 'Light Brown', 'Light Gray', 'Light Green', 'Light Lime', 'Light Nougat', 'Light Orange', 'Light Purple', 'Light Yellow', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Dark Pink', 'Medium Green', 'Medium Lavender', 'Medium Nougat', 'Medium Orange', 'Medium Violet', 'Neon Green', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Sand Red', 'Tan', 'Very Light Bluish Gray', 'Very Light Orange', 'White', 'Yellow', 'Yellowish Green', 'Trans-Black', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Green', 'Trans-Light Blue', 'Trans-Light Bright Green', 'Trans-Light Green', 'Trans-Medium Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Neon Yellow', 'Trans-Pink', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow', 'Pearl Light Gray', 'Glitter Trans-Dark Pink', 'Earth Orange', 'Light Pink', 'Medium Brown', 'Trans-Brown', 'Trans-Medium Purple', 'Trans-Orange']",3004.dat
257,30041,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Dark Tan', 'Light Gray', 'Medium Azure', 'Tan', 'White', 'Light Bluish Gray']",30041.dat
258,30042,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Tan', 'White', 'Red']",30042.dat
259,30043,"['Black', 'Light Bluish Gray', 'Red', 'Reddish Brown']",30043.dat
260,30044,"['Black', 'Bright Light Blue', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",30044.dat
261,30046,"['Black', 'White', 'Trans-Purple', 'Pearl Gold', 'Pearl Light Gold', 'Reddish Gold', 'Flat Dark Gold']",30046.dat
262,3004p01,"['Blue', 'Light Gray', 'White']",3004p01.dat
263,3004p03,"['Black', 'White']",3004p03.dat
264,3004p05,['Black'],3004p05.dat
265,3004p06,"['Black', 'Blue', 'Light Gray', 'Red', 'White', 'Yellow']",3004p06.dat
266,3004p12,"['Black', 'White']",3004p12.dat
267,3004p20,['Blue'],3004p20.dat
268,3004p50,"['Blue', 'Red', 'Yellow']",3004p50.dat
269,3004p51,['Yellow'],3004p51.dat
270,3004p60,['White'],3004p60.dat
271,3004p90,"['Blue', 'Light Gray', 'White']",3004p90.dat
272,3004prc,['White'],3004prc.dat
273,3005,"['Aqua', 'Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Nougat', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Blue', 'Light Bluish Gray', 'Light Brown', 'Light Gray', 'Light Nougat', 'Light Orange', 'Light Pink', 'Light Yellow', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Dark Pink', 'Medium Green', 'Medium Lavender', 'Medium Nougat', 'Medium Orange', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'Very Light Bluish Gray', 'White', 'Yellow', 'Yellowish Green', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Green', 'Trans-Light Blue', 'Trans-Light Orange', 'Trans-Medium Blue', 'Trans-Neon Orange', 'Trans-Orange', 'Trans-Pink', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow', 'Chrome Silver', 'Pearl Light Gray', 'Glitter Trans-Dark Pink', 'Glitter Trans-Purple', 'Trans-Brown', 'Earth Orange', 'Light Purple', 'Lilac', 'Very Light Orange', 'Trans-Light Bright Green']",3005.dat
274,30055,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Light Bluish Gray', 'Light Gray', 'Pink', 'Red', 'Reddish Brown', 'Tan', 'White', 'Pearl Gold']",30055.dat
275,30056,"['Black', 'Blue', 'Dark Orange', 'Dark Pink', 'Green', 'Light Yellow', 'Magenta', 'Medium Blue', 'Red', 'Reddish Brown', 'Tan', 'White', 'Pearl Gold']",30056.dat
276,3006,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Maersk Blue', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'Very Light Bluish Gray', 'White', 'Yellow', 'Trans-Clear', 'Pearl Light Gray', 'Orange']",3006.dat
277,30062,"['Black', 'Yellow']",30062.dat
278,3007,"['Black', 'Blue', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Dark Pink', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Light Yellow', 'Maersk Blue', 'Medium Lavender', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Pearl Light Gray', 'Dark Green', 'Lavender', 'Light Orange', 'Lilac', 'Medium Blue', 'Medium Violet', 'Very Light Orange', 'Trans-Neon Orange', 'Metallic Silver']",3007.dat
279,30076,"['Black', 'Blue', 'Bright Light Blue', 'Light Bluish Gray', 'Light Gray', 'Red']",30076.dat
280,30077,"['Dark Pink', 'Light Blue', 'Red', 'White', 'Yellow']",30077.dat
281,30079,"['White', 'Yellow']",30079.dat
282,3008,"['Black', 'Blue', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Blue', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Light Orange', 'Lime', 'Maersk Blue', 'Medium Lavender', 'Medium Nougat', 'Olive Green', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'Very Light Orange', 'White', 'Yellow', 'Trans-Clear', 'Trans-Green', 'Pearl Light Gray', 'Metallic Silver', 'Bright Light Blue', 'Medium Blue', 'Orange', 'Milky White']",3008.dat
283,30082,['Dark Gray'],30082.dat
284,3008p03,['White'],3008p03.dat
285,3008p21,['White'],3008p21.dat
286,3008p22,['White'],3008p22.dat
287,3009,"['Aqua', 'Black', 'Blue', 'Blue-Violet', 'Bright Green', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Light Orange', 'Light Purple', 'Light Yellow', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Medium Nougat', 'Medium Violet', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Sand Red', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Neon Orange', 'Trans-Red', 'Trans-Yellow', 'Flat Silver', 'Pearl Light Gray', 'Light Turquoise']",3009.dat
288,30092,"['Black', 'Yellow']",30092.dat
289,30093,"['Black', 'Bright Green', 'Dark Green', 'Dark Pink', 'Dark Tan', 'Green', 'Trans-Green', 'Trans-Light Blue']",30093.dat
290,30095,"['Black', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Reddish Brown', 'Yellow']",30095.dat
291,30099,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Medium Azure', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White']",30099.dat
292,3009p01,"['Blue', 'Red', 'White', 'Yellow']",3009p01.dat
293,3009p02,['Blue'],3009p02.dat
294,3009p03,['Black'],3009p03.dat
295,3009p21,['White'],3009p21.dat
296,3010,"['Aqua', 'Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Coral', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Blue', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Light Orange', 'Light Purple', 'Light Violet', 'Light Yellow', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Dark Pink', 'Medium Green', 'Medium Lavender', 'Medium Nougat', 'Medium Orange', 'Neon Yellow', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'Very Light Bluish Gray', 'White', 'Yellow', 'Yellowish Green', 'Trans-Black', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Light Blue', 'Trans-Red', 'Trans-Yellow', 'Flat Silver', 'Pearl Light Gray', 'Glitter Trans-Purple', 'Light Green', 'Very Light Orange', 'Trans-Brown', 'Trans-Green']",3010.dat
297,3010p03,['White'],3010p03.dat
298,3010p04,"['Blue', 'Light Gray', 'Red', 'White', 'Yellow']",3010p04.dat
299,3010p05,['Black'],3010p05.dat
300,3010p06,"['White', 'Yellow']",3010p06.dat
301,3010p08,"['Black', 'Blue', 'Red', 'White', 'Yellow']",3010p08.dat
302,3010p09,"['Blue', 'Red', 'White', 'Yellow']",3010p09.dat
303,3010p15,"['White', 'Yellow']",3010p15.dat
304,3010p20w,"['Blue', 'Red', 'White', 'Yellow', 'Black']",3010p20w.dat
305,3010p21,['White'],3010p21.dat
306,3010p30,"['Black', 'Blue', 'Red', 'White', 'Yellow']",3010p30.dat
307,3010p31,['Black'],3010p31.dat
308,3010p40,['White'],3010p40.dat
309,3010p41,"['Light Gray', 'White']",3010p41.dat
310,3010p918,['Blue'],3010p918.dat
311,3010p924,['Blue'],3010p924.dat
312,3010p928,['Blue'],3010p928.dat
313,30118,"['Black', 'Dark Gray', 'Light Gray', 'Yellow']",30118.dat
314,30119,"['Black', 'Dark Gray', 'Light Bluish Gray', 'Light Gray']",30119.dat
315,30134,"['Black', 'Bright Light Yellow', 'Brown', 'Dark Azure', 'Dark Bluish Gray', 'Dark Orange', 'Dark Red', 'Light Yellow', 'Red', 'Reddish Brown', 'Dark Gray']",30134.dat
316,30136,"['Black', 'Blue', 'Bright Light Blue', 'Brown', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Nougat', 'Dark Orange', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Bluish Gray', 'Light Gray', 'Medium Lavender', 'Medium Nougat', 'Nougat', 'Olive Green', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",30136.dat
317,30137,"['Black', 'Bright Pink', 'Brown', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Medium Lavender', 'Medium Nougat', 'Nougat', 'Olive Green', 'Reddish Brown', 'Tan', 'White']",30137.dat
